,a,b,c,k,tau,std(x[-10%:]),x[-1],t/T
1488,5.0,10.0,10.0,1.0,2,2.0019048670918602e-07,0.09090873892159353,0.01265
1489,5.0,10.0,10.0,1.0,3,2.062262632918938e-07,0.09090873726397421,0.01266
1490,5.0,10.0,10.0,1.0,4,2.123919380712056e-07,0.09090873557500116,0.01267
1491,5.0,10.0,10.0,2.0,2,5.8009423695357364e-08,0.16666685549890053,0.014
1492,5.0,10.0,10.0,2.0,3,5.3663088022121414e-08,0.16666685526574632,0.01403
1493,5.0,10.0,10.0,2.0,4,5.118985149030955e-08,0.16666685469180678,0.014060000000000001
1494,5.0,10.0,10.0,5.0,2,1.8496351292586844e-07,0.3333332855676776,0.01468
1495,5.0,10.0,10.0,5.0,3,2.106488781651687e-07,0.333333305198051,0.01473
1496,5.0,10.0,10.0,5.0,4,2.3545767847993e-07,0.33333332039379565,0.01476
1497,5.0,10.0,10.0,10.0,2,4.358554723881392e-07,0.4999997149017481,0.01467
1498,5.0,10.0,10.0,10.0,3,4.011034589952795e-07,0.4999997015726358,0.0148
1499,5.0,10.0,10.0,10.0,4,1.5745270682141753e-07,0.500000019237263,0.01568
1500,10.0,0.5,0.5,0.5,2,3.1173804929512166e-07,0.49999983237234985,0.59941
1501,10.0,0.5,0.5,0.5,3,3.0747041329569206e-07,0.5000001695114694,0.6082000000000001
1502,10.0,0.5,0.5,0.5,4,3.0599238596507204e-07,0.5000000703506899,0.6118100000000001
1503,10.0,0.5,0.5,1.0,2,3.1135415836264587e-07,0.666666566258134,0.62031
1504,10.0,0.5,0.5,1.0,3,3.1456004360373875e-07,0.6666665486801925,0.632
1505,10.0,0.5,0.5,1.0,4,3.0116390523360434e-07,0.6666665492990649,0.64838
1506,10.0,0.5,0.5,2.0,2,2.8692212403334753e-07,0.7999999042592243,0.64358
1507,10.0,0.5,0.5,2.0,3,3.0826489576372784e-07,0.7999999651148116,0.6695800000000001
1508,10.0,0.5,0.5,2.0,4,2.9200812281919907e-07,0.8000000720650052,0.7005
1509,10.0,0.5,0.5,5.0,2,2.8343975153515806e-07,0.9090909145777121,0.6929500000000001
1510,10.0,0.5,0.5,5.0,3,2.8808019917568094e-07,0.9090907981665396,0.77878
1511,10.0,0.5,0.5,5.0,4,2.914487895979589e-07,0.909090752322085,0.89007
1512,10.0,0.5,0.5,10.0,2,2.870454278590903e-07,0.9523811019797755,0.78176
1513,10.0,0.5,0.5,10.0,3,5.20444327493463e-07,0.9523806704782646,0.99999
1514,10.0,0.5,0.5,10.0,4,5.4712744777111254e-05,0.9523384056501767,0.99999
1515,10.0,0.5,1.0,0.5,2,3.1977168440582903e-07,0.3333334253469118,0.58008
1516,10.0,0.5,1.0,0.5,3,3.136235946540038e-07,0.3333332262400095,0.58788
1517,10.0,0.5,1.0,0.5,4,3.2970508106042543e-07,0.3333334606142297,0.59126
1518,10.0,0.5,1.0,1.0,2,3.133426460358476e-07,0.4999998638151006,0.60672
1519,10.0,0.5,1.0,1.0,3,3.2193659491036027e-07,0.4999998601122681,0.6176699999999999
1520,10.0,0.5,1.0,1.0,4,3.118396456917745e-07,0.4999998294859085,0.6328
1521,10.0,0.5,1.0,2.0,2,3.019664764803756e-07,0.6666665196577205,0.63261
1522,10.0,0.5,1.0,2.0,3,3.0546884064732055e-07,0.6666668314270408,0.66068
1523,10.0,0.5,1.0,2.0,4,3.020536131590321e-07,0.6666665293827473,0.6901499999999999
1524,10.0,0.5,1.0,5.0,2,2.931603924136807e-07,0.833333291680766,0.68816
1525,10.0,0.5,1.0,5.0,3,2.956508541254309e-07,0.8333333533885927,0.77315
1526,10.0,0.5,1.0,5.0,4,2.9888767754423793e-07,0.8333332304150796,0.8834200000000001
1527,10.0,0.5,1.0,10.0,2,2.9143413015642243e-07,0.9090907544590099,0.77886
1528,10.0,0.5,1.0,10.0,3,4.945778006311389e-07,0.9090907053152983,0.99999
1529,10.0,0.5,1.0,10.0,4,5.2026569502117136e-05,0.9090629459885358,0.99999
1530,10.0,0.5,2.0,0.5,2,3.43493315032485e-07,0.20000001044964966,0.5569700000000001
1531,10.0,0.5,2.0,0.5,3,3.4923885853360747e-07,0.20000021621221462,0.56032
1532,10.0,0.5,2.0,0.5,4,3.461283177564561e-07,0.1999997948750236,0.5669
1533,10.0,0.5,2.0,1.0,2,3.1753602160829903e-07,0.33333322303785795,0.58746
1534,10.0,0.5,2.0,1.0,3,3.4118361450313823e-07,0.3333331408510037,0.59761
1535,10.0,0.5,2.0,1.0,4,3.384441237968413e-07,0.33333326299231214,0.61088
1536,10.0,0.5,2.0,2.0,2,2.996051838723514e-07,0.5000000968153372,0.6199
1537,10.0,0.5,2.0,2.0,3,3.120813264453415e-07,0.4999998246702485,0.64613
1538,10.0,0.5,2.0,2.0,4,3.0338321865538834e-07,0.4999998268518627,0.6762
1539,10.0,0.5,2.0,5.0,2,2.9787600520636743e-07,0.7142858764563401,0.6799700000000001
1540,10.0,0.5,2.0,5.0,3,2.9298038353058184e-07,0.7142856691492565,0.76478
1541,10.0,0.5,2.0,5.0,4,2.9650401067791443e-07,0.7142857272381697,0.8734700000000001
1542,10.0,0.5,2.0,10.0,2,2.943537355079625e-07,0.8333332060793016,0.7739300000000001
1543,10.0,0.5,2.0,10.0,3,4.5905283106723014e-07,0.8333334162889472,0.99999
1544,10.0,0.5,2.0,10.0,4,4.8154830432361304e-05,0.8333425032910992,0.99999
1545,10.0,0.5,5.0,0.5,2,3.69954747542754e-07,0.09090895136335622,0.51846
1546,10.0,0.5,5.0,0.5,3,3.659953466731878e-07,0.09090905099867051,0.52375
1547,10.0,0.5,5.0,0.5,4,3.662151763589781e-07,0.09090929669624505,0.52913
1548,10.0,0.5,5.0,1.0,2,3.5528426871562295e-07,0.16666649571720427,0.5528000000000001
1549,10.0,0.5,5.0,1.0,3,3.5709806342852334e-07,0.16666687678168904,0.56367
1550,10.0,0.5,5.0,1.0,4,3.5046876823731483e-07,0.16666647556432326,0.5769099999999999
1551,10.0,0.5,5.0,2.0,2,3.344850310845587e-07,0.28571434139668755,0.59136
1552,10.0,0.5,5.0,2.0,3,3.3965238022534587e-07,0.28571408501820494,0.61607
1553,10.0,0.5,5.0,2.0,4,3.324110445031595e-07,0.28571430669645426,0.6441699999999999
1554,10.0,0.5,5.0,5.0,2,3.1210510961601567e-07,0.49999982498500384,0.66012
1555,10.0,0.5,5.0,5.0,3,3.1636244073796826e-07,0.4999999035514644,0.74265
1556,10.0,0.5,5.0,5.0,4,3.121857423653038e-07,0.4999998285618355,0.84878
1557,10.0,0.5,5.0,10.0,2,3.039777383116727e-07,0.6666665493712621,0.76007
1558,10.0,0.5,5.0,10.0,3,3.668635886766413e-07,0.6666665170362768,0.99999
1559,10.0,0.5,5.0,10.0,4,3.847735161796733e-05,0.666646888018748,0.99999
1560,10.0,0.5,10.0,0.5,2,4.090050603364615e-07,0.04761921542238324,0.48675999999999997
1561,10.0,0.5,10.0,0.5,3,4.061490866614463e-07,0.04761879684052372,0.49121000000000004
1562,10.0,0.5,10.0,0.5,4,4.0521553703339526e-07,0.047618783391294627,0.49718
1563,10.0,0.5,10.0,1.0,2,3.681749729377412e-07,0.0909092574108482,0.5236000000000001
1564,10.0,0.5,10.0,1.0,3,3.7485125970457123e-07,0.09090899203332949,0.5344800000000001
1565,10.0,0.5,10.0,1.0,4,3.7530485940653566e-07,0.09090888278300756,0.5458999999999999
1566,10.0,0.5,10.0,2.0,2,3.612966042414589e-07,0.16666664561640135,0.56363
1567,10.0,0.5,10.0,2.0,3,3.576725713602463e-07,0.1666668758030351,0.58841
1568,10.0,0.5,10.0,2.0,4,3.45512609569462e-07,0.16666680505639067,0.616
1569,10.0,0.5,10.0,5.0,2,3.292012154674414e-07,0.3333334997323577,0.63843
1570,10.0,0.5,10.0,5.0,3,3.2690021017781166e-07,0.3333331417978578,0.71846
1571,10.0,0.5,10.0,5.0,4,3.268922028146322e-07,0.3333331422405667,0.82114
1572,10.0,0.5,10.0,10.0,2,3.169354323519804e-07,0.49999983712440005,0.74238
1573,10.0,0.5,10.0,10.0,3,3.091295859784833e-07,0.4999998250814626,0.99088
1574,10.0,0.5,10.0,10.0,4,2.870674550613013e-05,0.4999773312385054,0.99999
1575,10.0,1.0,0.5,0.5,2,3.055420918226588e-07,0.4999998644801576,0.30042
1576,10.0,1.0,0.5,0.5,3,3.087678783627146e-07,0.4999998380065449,0.30146
1577,10.0,1.0,0.5,0.5,4,3.1012213114331176e-07,0.4999998266088475,0.30232
1578,10.0,1.0,0.5,1.0,2,3.1920487874148646e-07,0.6666666499298893,0.30732
1579,10.0,1.0,0.5,1.0,3,3.291558221243178e-07,0.6666665444197382,0.30897
1580,10.0,1.0,0.5,1.0,4,2.925874553698516e-07,0.6666666581946944,0.31501
1581,10.0,1.0,0.5,2.0,2,2.945936314948214e-07,0.7999998484481761,0.31541
1582,10.0,1.0,0.5,2.0,3,2.8910939018529135e-07,0.8000001518234551,0.32242000000000004
1583,10.0,1.0,0.5,2.0,4,2.928761227036768e-07,0.7999998563947268,0.32917
1584,10.0,1.0,0.5,5.0,2,2.8981901854467386e-07,0.9090909736178528,0.3285
1585,10.0,1.0,0.5,5.0,3,2.8842147152931383e-07,0.9090909542445014,0.34563
1586,10.0,1.0,0.5,5.0,4,3.002537296325759e-07,0.9090908217876832,0.36640000000000006
1587,10.0,1.0,0.5,10.0,2,2.8787072386694005e-07,0.9523810477982044,0.34773000000000004
1588,10.0,1.0,0.5,10.0,3,2.920901371193404e-07,0.9523809880475603,0.39108
1589,10.0,1.0,0.5,10.0,4,2.995860687409513e-07,0.9523810038224382,0.4462
1590,10.0,1.0,1.0,0.5,2,3.5391206412632167e-07,0.3333335074398514,0.28801
1591,10.0,1.0,1.0,0.5,3,3.7279460021971564e-07,0.3333334682362878,0.28887
1592,10.0,1.0,1.0,0.5,4,3.6792106022122617e-07,0.3333333625380284,0.29033
1593,10.0,1.0,1.0,1.0,2,2.889438947764775e-07,0.4999999918446428,0.30057
1594,10.0,1.0,1.0,1.0,3,3.157425594956504e-07,0.5000001177785849,0.30218
1595,10.0,1.0,1.0,1.0,4,2.835684409688608e-07,0.5000000021096409,0.30766000000000004
1596,10.0,1.0,1.0,2.0,2,2.9303430881262687e-07,0.6666665252921364,0.31011
1597,10.0,1.0,1.0,2.0,3,2.961978690143706e-07,0.6666668326025326,0.31692000000000004
1598,10.0,1.0,1.0,2.0,4,3.0300332467991535e-07,0.666666539702528,0.32387
1599,10.0,1.0,1.0,5.0,2,2.9396951486611344e-07,0.8333331769112033,0.3255
1600,10.0,1.0,1.0,5.0,3,2.765878580085622e-07,0.8333334504825407,0.34453
1601,10.0,1.0,1.0,5.0,4,2.9333515288225384e-07,0.8333332157156322,0.36481
1602,10.0,1.0,1.0,10.0,2,3.045328277324944e-07,0.9090910262557151,0.34558
1603,10.0,1.0,1.0,10.0,3,2.913171100318966e-07,0.9090907556742571,0.38963
1604,10.0,1.0,1.0,10.0,4,2.9228464151614024e-07,0.909090960258539,0.44556
1605,10.0,1.0,2.0,0.5,2,3.2913634144622374e-07,0.19999983772492042,0.27666
1606,10.0,1.0,2.0,0.5,3,3.5016443980007155e-07,0.19999979317166466,0.27738
1607,10.0,1.0,2.0,0.5,4,3.7351436565322934e-07,0.19999977531618734,0.27823000000000003
1608,10.0,1.0,2.0,1.0,2,3.2567532721129886e-07,0.3333331781397976,0.28942
1609,10.0,1.0,2.0,1.0,3,3.1920711259893786e-07,0.33333351329423255,0.29425999999999997
1610,10.0,1.0,2.0,1.0,4,3.162189410078217e-07,0.3333334170065407,0.29596
1611,10.0,1.0,2.0,2.0,2,3.07341582838215e-07,0.5000001694838843,0.30411
1612,10.0,1.0,2.0,2.0,3,2.984302549488323e-07,0.4999998917934556,0.31042000000000003
1613,10.0,1.0,2.0,2.0,4,2.901127777342542e-07,0.49999995361004923,0.31691
1614,10.0,1.0,2.0,5.0,2,3.1814892856260416e-07,0.7142857976258687,0.32105
1615,10.0,1.0,2.0,5.0,3,2.993746047422387e-07,0.7142855701118094,0.3392
1616,10.0,1.0,2.0,5.0,4,3.060556034344602e-07,0.7142856966217438,0.35933
1617,10.0,1.0,2.0,10.0,2,2.939818604667438e-07,0.8333331878923186,0.34415
1618,10.0,1.0,2.0,10.0,3,2.8622809494168725e-07,0.8333334789935978,0.38717
1619,10.0,1.0,2.0,10.0,4,2.979887481034937e-07,0.8333331775587888,0.4418
1620,10.0,1.0,5.0,0.5,2,3.8281634282256296e-07,0.09090913927443083,0.25724
1621,10.0,1.0,5.0,0.5,3,3.705617222846051e-07,0.09090931972406911,0.25953000000000004
1622,10.0,1.0,5.0,0.5,4,3.68974971565303e-07,0.09090925306735764,0.26027
1623,10.0,1.0,5.0,1.0,2,3.5323666886710756e-07,0.1666667358484578,0.27401
1624,10.0,1.0,5.0,1.0,3,3.6629356934245966e-07,0.16666649056906993,0.27557
1625,10.0,1.0,5.0,1.0,4,3.587380413715004e-07,0.16666680791485974,0.27941000000000005
1626,10.0,1.0,5.0,2.0,2,3.162230612857031e-07,0.2857144695873614,0.29008
1627,10.0,1.0,5.0,2.0,3,3.359232282855147e-07,0.28571437810092737,0.29595
1628,10.0,1.0,5.0,2.0,4,3.3240279667760065e-07,0.28571410135917247,0.30149000000000004
1629,10.0,1.0,5.0,5.0,2,3.1009413143412143e-07,0.4999999667633478,0.31321
1630,10.0,1.0,5.0,5.0,3,3.095675872929004e-07,0.5000001761987537,0.33027
1631,10.0,1.0,5.0,5.0,4,3.069670176516935e-07,0.5000001385746674,0.34982
1632,10.0,1.0,5.0,10.0,2,3.006954173201839e-07,0.6666666976496797,0.33744999999999997
1633,10.0,1.0,5.0,10.0,3,3.048188380047266e-07,0.6666665088178061,0.37962
1634,10.0,1.0,5.0,10.0,4,3.033041872037761e-07,0.6666668334267344,0.434
1635,10.0,1.0,10.0,0.5,2,4.127761733883183e-07,0.04761928120268906,0.24198000000000003
1636,10.0,1.0,10.0,0.5,3,4.087625209362664e-07,0.04761933150693771,0.24275
1637,10.0,1.0,10.0,0.5,4,4.05362753444316e-07,0.0476188188281313,0.24508000000000002
1638,10.0,1.0,10.0,1.0,2,3.866035475058074e-07,0.09090893852675172,0.25883
1639,10.0,1.0,10.0,1.0,3,3.7518122081194686e-07,0.09090920419378305,0.262
1640,10.0,1.0,10.0,1.0,4,3.8056555368546685e-07,0.09090884470846669,0.26373
1641,10.0,1.0,10.0,2.0,2,3.585020021713513e-07,0.1666665105834924,0.27637
1642,10.0,1.0,10.0,2.0,3,3.489294151243716e-07,0.16666661873390812,0.28263
1643,10.0,1.0,10.0,2.0,4,3.535011633237554e-07,0.16666648208533746,0.2877
1644,10.0,1.0,10.0,5.0,2,3.355413950518057e-07,0.3333332260492329,0.30216000000000004
1645,10.0,1.0,10.0,5.0,3,3.3418227054676794e-07,0.3333332261182451,0.31917
1646,10.0,1.0,10.0,5.0,4,3.2806384379591345e-07,0.3333333125387153,0.33770999999999995
1647,10.0,1.0,10.0,10.0,2,3.1357726201603995e-07,0.5000000710401662,0.3304
1648,10.0,1.0,10.0,10.0,3,3.0909659188096837e-07,0.5000001092684012,0.37185
1649,10.0,1.0,10.0,10.0,4,3.0929142747448327e-07,0.5000001607671632,0.42487
1650,10.0,2.0,0.5,0.5,2,3.230035367272633e-07,0.4999997917224831,0.14782
1651,10.0,2.0,0.5,0.5,3,3.391682746542895e-07,0.4999997889060723,0.14801
1652,10.0,2.0,0.5,0.5,4,3.55487883349721e-07,0.4999997869852106,0.14820000000000003
1653,10.0,2.0,0.5,1.0,2,3.3982548834284213e-07,0.6666664692297994,0.15106999999999998
1654,10.0,2.0,0.5,1.0,3,2.575228693640449e-07,0.6666665707973892,0.15425
1655,10.0,2.0,0.5,1.0,4,2.788015464979948e-07,0.6666666677462342,0.15592
1656,10.0,2.0,0.5,2.0,2,3.411197116067314e-07,0.7999998195667802,0.15465
1657,10.0,2.0,0.5,2.0,3,2.5069848315211467e-07,0.8000000666869985,0.15837
1658,10.0,2.0,0.5,2.0,4,2.4600250406180856e-07,0.8000001431349987,0.15997
1659,10.0,2.0,0.5,5.0,2,2.9621708342358963e-07,0.9090909357950914,0.16021000000000002
1660,10.0,2.0,0.5,5.0,3,2.854212096697561e-07,0.9090909206364002,0.16477
1661,10.0,2.0,0.5,5.0,4,2.878522785382529e-07,0.9090910255131625,0.16783
1662,10.0,2.0,0.5,10.0,2,2.6267056235548187e-07,0.9523809198436891,0.16507
1663,10.0,2.0,0.5,10.0,3,3.0662404834291747e-07,0.9523808790736443,0.17356
1664,10.0,2.0,0.5,10.0,4,2.8889346509252767e-07,0.9523808112176803,0.18441
1665,10.0,2.0,1.0,0.5,2,2.693847521996829e-07,0.3333334506329353,0.1456
1666,10.0,2.0,1.0,0.5,3,2.8149505407075137e-07,0.3333334297543656,0.146
1667,10.0,2.0,1.0,0.5,4,2.9295737123376573e-07,0.33333341119391185,0.14633000000000002
1668,10.0,2.0,1.0,1.0,2,3.190442468602657e-07,0.4999999774213738,0.148
1669,10.0,2.0,1.0,1.0,3,3.101862428647803e-07,0.5000001566429151,0.15127000000000002
1670,10.0,2.0,1.0,1.0,4,2.9855213826498013e-07,0.5000001569566875,0.15218
1671,10.0,2.0,1.0,2.0,2,3.0848457782755977e-07,0.6666665703508302,0.15375999999999998
1672,10.0,2.0,1.0,2.0,3,3.4174836392222e-07,0.6666666366059566,0.15455000000000002
1673,10.0,2.0,1.0,2.0,4,3.4892152531241175e-07,0.6666667424363081,0.15558000000000002
1674,10.0,2.0,1.0,5.0,2,3.0516213340931e-07,0.8333334588864958,0.15877000000000002
1675,10.0,2.0,1.0,5.0,3,2.9281005931549843e-07,0.8333331840374223,0.16336
1676,10.0,2.0,1.0,5.0,4,2.8490178141979405e-07,0.8333334798095856,0.16801
1677,10.0,2.0,1.0,10.0,2,2.6567440878967063e-07,0.9090909758712052,0.16448
1678,10.0,2.0,1.0,10.0,3,3.040018653831015e-07,0.9090908904573732,0.17312
1679,10.0,2.0,1.0,10.0,4,2.836485905829742e-07,0.909091052171338,0.18380000000000002
1680,10.0,2.0,2.0,0.5,2,3.223840570343349e-07,0.2000000714103532,0.13763
1681,10.0,2.0,2.0,0.5,3,3.2565008639914527e-07,0.20000005290997422,0.13781000000000002
1682,10.0,2.0,2.0,0.5,4,3.2961852273817375e-07,0.20000003218291246,0.138
1683,10.0,2.0,2.0,1.0,2,2.692625228822192e-07,0.33333349440228394,0.14538
1684,10.0,2.0,2.0,1.0,3,2.8415967838628225e-07,0.3333335129838934,0.14586000000000002
1685,10.0,2.0,2.0,1.0,4,3.040267767845129e-07,0.3333335211111991,0.14628
1686,10.0,2.0,2.0,2.0,2,3.089954046293651e-07,0.4999998380840059,0.15073
1687,10.0,2.0,2.0,2.0,3,3.099074394269401e-07,0.4999998264590601,0.15156
1688,10.0,2.0,2.0,2.0,4,3.0745318099218804e-07,0.4999998679171677,0.15241
1689,10.0,2.0,2.0,5.0,2,2.886445873937842e-07,0.7142857833074859,0.15656
1690,10.0,2.0,2.0,5.0,3,2.8038327590171225e-07,0.7142857372123543,0.16097
1691,10.0,2.0,2.0,5.0,4,2.791901968096054e-07,0.7142855980505687,0.1655
1692,10.0,2.0,2.0,10.0,2,3.1737560699701617e-07,0.8333332913559945,0.16252
1693,10.0,2.0,2.0,10.0,3,2.9337708596832633e-07,0.8333331946464873,0.17237
1694,10.0,2.0,2.0,10.0,4,2.7748451565665736e-07,0.8333333626201618,0.18264000000000002
1695,10.0,2.0,5.0,0.5,2,3.7614749182895816e-07,0.09090884575561188,0.12861
1696,10.0,2.0,5.0,0.5,3,3.7582792630533647e-07,0.09090884699494133,0.12878
1697,10.0,2.0,5.0,0.5,4,3.7515045576628464e-07,0.09090885286328554,0.12896000000000002
1698,10.0,2.0,5.0,1.0,2,3.3215698321242866e-07,0.16666673802636905,0.13674
1699,10.0,2.0,5.0,1.0,3,3.062204356140768e-07,0.16666662167526805,0.13748
1700,10.0,2.0,5.0,1.0,4,3.077956753887579e-07,0.16666655036845843,0.13795000000000002
1701,10.0,2.0,5.0,2.0,2,3.606219584007462e-07,0.2857141568683826,0.14277
1702,10.0,2.0,5.0,2.0,3,3.1863365604740924e-07,0.285714242020576,0.14546
1703,10.0,2.0,5.0,2.0,4,3.409962000980292e-07,0.28571441038890993,0.14658000000000002
1704,10.0,2.0,5.0,5.0,2,2.9780198659646354e-07,0.49999995684096205,0.15296
1705,10.0,2.0,5.0,5.0,3,3.075157685799208e-07,0.4999998978433184,0.15700999999999998
1706,10.0,2.0,5.0,5.0,4,3.048068612457721e-07,0.5000001664486668,0.16122999999999998
1707,10.0,2.0,5.0,10.0,2,2.859390153872948e-07,0.6666665852501081,0.16046000000000002
1708,10.0,2.0,5.0,10.0,3,3.1065876530703036e-07,0.6666666417340409,0.16870000000000002
1709,10.0,2.0,5.0,10.0,4,2.9968458416981454e-07,0.6666665615998698,0.17943
1710,10.0,2.0,10.0,0.5,2,4.1560718746756135e-07,0.04761934382232183,0.12025
1711,10.0,2.0,10.0,0.5,3,4.1176104493369697e-07,0.04761933929696693,0.12048
1712,10.0,2.0,10.0,0.5,4,4.0536664208197826e-07,0.04761929694747649,0.12084
1713,10.0,2.0,10.0,1.0,2,3.733681140061394e-07,0.09090921513349015,0.12847999999999998
1714,10.0,2.0,10.0,1.0,3,3.9496535852424425e-07,0.09090930451253335,0.12891
1715,10.0,2.0,10.0,1.0,4,3.633545203877173e-07,0.09090918841128151,0.13061
1716,10.0,2.0,10.0,2.0,2,3.6288638594502985e-07,0.16666666462260196,0.1369
1717,10.0,2.0,10.0,2.0,3,3.724614361011504e-07,0.166666492239641,0.13767000000000001
1718,10.0,2.0,10.0,2.0,4,3.5157215242885113e-07,0.166666734241924,0.14007
1719,10.0,2.0,10.0,5.0,2,3.261503713075509e-07,0.33333340074025564,0.14775
1720,10.0,2.0,10.0,5.0,3,3.3511299248326966e-07,0.33333347857444184,0.15131999999999998
1721,10.0,2.0,10.0,5.0,4,3.2685307397281413e-07,0.33333317723089034,0.15502000000000002
1722,10.0,2.0,10.0,10.0,2,3.1128948580324734e-07,0.4999998336151258,0.15621000000000002
1723,10.0,2.0,10.0,10.0,3,3.246158397486329e-07,0.4999998175225588,0.16476
1724,10.0,2.0,10.0,10.0,4,3.146793423298142e-07,0.5000000767980217,0.17515
1725,10.0,5.0,0.5,0.5,2,5.360745202289563e-07,0.5000007235227216,0.05546
1726,10.0,5.0,0.5,0.5,3,5.53060430028048e-07,0.5000007310739194,0.055450000000000006
1727,10.0,5.0,0.5,0.5,4,5.707828518089042e-07,0.5000007436305274,0.055420000000000004
1728,10.0,5.0,0.5,1.0,2,3.3301046872127496e-07,0.6666667346559386,0.0599
1729,10.0,5.0,0.5,1.0,3,3.4722349381272274e-07,0.6666667290167049,0.059910000000000005
1730,10.0,5.0,0.5,1.0,4,3.6180318630246725e-07,0.6666667229861155,0.05992
1731,10.0,5.0,0.5,2.0,2,1.5499685554972181e-07,0.8000000226084845,0.0632
1732,10.0,5.0,0.5,2.0,3,1.7841401746039344e-07,0.8000000451011765,0.06353
1733,10.0,5.0,0.5,2.0,4,1.982609175622297e-07,0.8000000637887839,0.06381
1734,10.0,5.0,0.5,5.0,2,2.2323497568434387e-07,0.9090907519933943,0.06298000000000001
1735,10.0,5.0,0.5,5.0,3,2.7813340166147817e-07,0.9090907294507276,0.06328
1736,10.0,5.0,0.5,5.0,4,3.4207041949781236e-07,0.909090719151799,0.06361
1737,10.0,5.0,0.5,10.0,2,2.855421067784084e-07,0.9523808031131024,0.06380000000000001
1738,10.0,5.0,0.5,10.0,3,2.912274544225961e-07,0.952380886314323,0.06456
1739,10.0,5.0,0.5,10.0,4,2.65392573770925e-07,0.9523810716092685,0.06703
1740,10.0,5.0,1.0,0.5,2,1.4546368916662652e-07,0.3333334778654619,0.058230000000000004
1741,10.0,5.0,1.0,0.5,3,1.5058079574091368e-07,0.33333347616237824,0.05826
1742,10.0,5.0,1.0,0.5,4,1.5548074006536714e-07,0.3333334752177154,0.05828
1743,10.0,5.0,1.0,1.0,2,4.471151716877562e-07,0.5000001612387888,0.05815
1744,10.0,5.0,1.0,1.0,3,4.5818987839255094e-07,0.5000001724007775,0.05818
1745,10.0,5.0,1.0,1.0,4,4.684923014470047e-07,0.5000001848656319,0.058230000000000004
1746,10.0,5.0,1.0,2.0,2,3.3464584898318033e-07,0.6666668843485338,0.05996
1747,10.0,5.0,1.0,2.0,3,3.2220679408408336e-07,0.666666877816161,0.0601
1748,10.0,5.0,1.0,2.0,4,2.9757656995545294e-07,0.6666668637063436,0.06028
1749,10.0,5.0,1.0,5.0,2,2.726837312296499e-07,0.8333333663284285,0.06282
1750,10.0,5.0,1.0,5.0,3,1.793307173447298e-07,0.8333334567523093,0.06395
1751,10.0,5.0,1.0,5.0,4,2.0541370385623548e-07,0.8333334781588098,0.06445000000000001
1752,10.0,5.0,1.0,10.0,2,2.9184024301515557e-07,0.9090908353164603,0.06301
1753,10.0,5.0,1.0,10.0,3,2.6897472099887835e-07,0.9090910336820269,0.0654
1754,10.0,5.0,1.0,10.0,4,2.6930981623324713e-07,0.9090909450923192,0.06615
1755,10.0,5.0,2.0,0.5,2,2.249901911098068e-07,0.19999996051736119,0.05611
1756,10.0,5.0,2.0,0.5,3,2.2976717622977444e-07,0.19999995552746247,0.05616
1757,10.0,5.0,2.0,0.5,4,2.3455927918092754e-07,0.19999995121644198,0.0562
1758,10.0,5.0,2.0,1.0,2,3.149012839928703e-07,0.3333335062447749,0.05818
1759,10.0,5.0,2.0,1.0,3,3.20666364148555e-07,0.3333335118555709,0.05824
1760,10.0,5.0,2.0,1.0,4,3.262419123599332e-07,0.333333517340725,0.058300000000000005
1761,10.0,5.0,2.0,2.0,2,2.867349435733979e-07,0.500000144577095,0.060660000000000006
1762,10.0,5.0,2.0,2.0,3,2.8276176170040583e-07,0.5000001362518476,0.060899999999999996
1763,10.0,5.0,2.0,2.0,4,2.780331053640219e-07,0.5000001277006517,0.0611
1764,10.0,5.0,2.0,5.0,2,4.1964648635897636e-07,0.7142857738911198,0.060969999999999996
1765,10.0,5.0,2.0,5.0,3,2.00558021652097e-07,0.7142855686150302,0.06306
1766,10.0,5.0,2.0,5.0,4,2.3411706414622793e-07,0.714285583191656,0.06376
1767,10.0,5.0,2.0,10.0,2,2.6877345488691605e-07,0.8333333985028343,0.06312000000000001
1768,10.0,5.0,2.0,10.0,3,3.1658672960773613e-07,0.8333332398807436,0.06393
1769,10.0,5.0,2.0,10.0,4,2.4944601515314377e-07,0.8333333178400074,0.06623
1770,10.0,5.0,5.0,0.5,2,3.020415954236639e-07,0.09090920297751494,0.05158
1771,10.0,5.0,5.0,0.5,3,3.0003112835920214e-07,0.09090919783253858,0.051620000000000006
1772,10.0,5.0,5.0,0.5,4,2.960715541220781e-07,0.09090919258334976,0.051660000000000005
1773,10.0,5.0,5.0,1.0,2,2.1802890432455118e-07,0.1666667394081212,0.05448
1774,10.0,5.0,5.0,1.0,3,2.1697684703259068e-07,0.16666675155490251,0.05455
1775,10.0,5.0,5.0,1.0,4,2.1796028784107715e-07,0.1666667624550596,0.05461
1776,10.0,5.0,5.0,2.0,2,4.4845870450018e-07,0.28571407077323213,0.056170000000000005
1777,10.0,5.0,5.0,2.0,3,4.5891062119112277e-07,0.2857141117138157,0.05646
1778,10.0,5.0,5.0,2.0,4,2.7047458890311445e-07,0.28571435942787443,0.05792
1779,10.0,5.0,5.0,5.0,2,3.050070227908247e-07,0.5000000527835657,0.06062000000000001
1780,10.0,5.0,5.0,5.0,3,3.2298834293254175e-07,0.5000001159383373,0.06103
1781,10.0,5.0,5.0,5.0,4,3.332394403353481e-07,0.5000001618805244,0.06136
